"貝塚",135.35819,34.44555
"貝塚市役所前",135.36041,34.43968
"近義の里",135.36267,34.43718
"石才",135.36794,34.43088
"清児",135.37221,34.42503
"名越",135.37474,34.4216
"森",135.38203,34.41387
"三ツ松",135.38355,34.41071
"三ヶ山口",135.38495,34.4075
"水間観音",135.38552,34.40384
