"コスモスクエア",135.41182,34.64243
"トレードセンター前",135.41155,34.63901
"中ふ頭",135.41751,34.63367
"ポートタウン西",135.42306,34.63089
"ポートタウン東",135.42941,34.63089
"フェリーターミナル",135.43506,34.61898
"南港東",135.43792,34.6138
"南港口",135.44631,34.61383
"平林",135.45896,34.61055
"住之江公園",135.47267,34.60919
