"宝ヶ池",135.79227,35.05772
"八幡前",135.79237,35.06646
"岩倉",135.78633,35.07122
"木野",135.77689,35.07118
"京都精華大前",135.76919,35.07287
"二軒茶屋",135.7657,35.07834
"市原",135.76333,35.08839
"二ノ瀬",135.76323,35.09732
"貴船口",135.76357,35.10586
"鞍馬",135.77189,35.11271
