"白石",141.41258,43.05567
"平和",141.43881,43.04684
"新札幌",141.47133,43.03899
"上野幌",141.48708,43.01629
"北広島",141.56303,42.97982
"島松",141.5732,42.92172
"恵み野",141.57449,42.90166
"恵庭",141.58713,42.88242
"サッポロビール庭園",141.60603,42.86644
"長都",141.62269,42.85243
"千歳",141.65187,42.82826
"南千歳",141.6742,42.80905
"美々",141.71189,42.77703
"植苗",141.73522,42.71398
"沼ノ端",141.69131,42.67136
"新千歳空港",141.68077,42.7878
