"倉敷市",133.76492,34.60079
"球場前",133.74736,34.59126
"西富井",133.74345,34.57747
"福井",133.74442,34.57035
"浦田",133.74976,34.56112
"弥生",133.74748,34.54373
"栄",133.74524,34.53844
"常盤",133.74321,34.53372
"水島",133.74154,34.52973
"三菱自工前",133.73453,34.52282
