"大正",135.47845,34.66532
"ドーム前千代崎",135.47949,34.67146
"西長堀",135.48771,34.67571
"西大橋",135.49297,34.67557
"心斎橋",135.49982,34.67535
"長堀橋",135.50633,34.67531
"松屋町",135.51247,34.67549
"谷町六丁目",135.51813,34.67603
"玉造",135.53047,34.67461
"森ノ宮",135.53335,34.68301
"大阪ビジネスパーク",135.52947,34.69241
"京橋",135.53052,34.69756
"蒲生四丁目",135.54848,34.70056
"今福鶴見",135.55989,34.70197
"横堤",135.57341,34.70364
"鶴見緑地",135.58137,34.7113
"門真南",135.59185,34.71643
