"堀ノ内",139.68772,35.26279
"新大津",139.69025,35.25713
"北久里浜",139.68634,35.24905
"京急久里浜",139.7021,35.2308
"ＹＲＰ野比",139.68487,35.21195
"京急長沢",139.67352,35.20524
"津久井浜",139.66542,35.19857
"三浦海岸",139.65274,35.1878
"三崎口",139.63338,35.17827
