"六日町",138.87587,37.06735
"魚沼丘陵",138.87792,37.09592
"美佐島",138.7903,37.13079
"しんざ",138.76803,37.13984
"十日町",138.75545,37.13372
"まつだい",138.61439,37.13223
"ほくほく大島",138.50996,37.14693
"虫川大杉",138.44104,37.15494
"うらがわら",138.41863,37.15946
"大池いこいの森",138.37379,37.18418
"くびき",138.36195,37.19791
"犀潟",138.30433,37.2097
