"盛岡",141.13473,39.7027
"上盛岡",141.14745,39.7114
"山岸",141.17095,39.71607
"上米内",141.20355,39.74347
"区界",141.35171,39.65147
"松草",141.4378,39.63566
"平津戸",141.51165,39.62352
"川内",141.59798,39.64059
"箱石",141.62608,39.61684
"陸中川井",141.68186,39.59752
"腹帯",141.76788,39.60455
"茂市",141.79983,39.62037
"蟇目",141.83877,39.62894
"花原市",141.86178,39.63079
"千徳",141.91239,39.63239
